,trans_0,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,trans_8,trans_9,trans_10,trans_11,trans_12,trans_13,trans_14,trans_15,trans_16,trans_17,trans_18,trans_19,trans_20,trans_21,trans_22,trans_23,trans_24,trans_25,trans_26,trans_27,trans_28,trans_29,trans_30,trans_31
2024-11-27,-0.89250904,-0.746655,0.0957261,0.26476523,0.23257415,-0.44364572,-0.27732828,-0.6510495,0.6018617,0.55857825,-0.3327071,0.21454087,-0.38279748,-0.44641563,-0.84121454,1.1427932,0.4287458,-0.55074614,-0.60452735,0.08178069,0.8486659,0.07440649,0.37243062,0.23493962,0.27256712,-0.6880692,-0.34888807,0.24576288,0.18184948,-0.3614905,-0.69950074,-0.81312513
2024-11-29,-0.7292192,-0.7666215,0.034386117,0.2990366,0.2583369,-0.491624,-0.17220095,-0.6776434,0.584234,0.5829943,-0.34095475,0.20952992,-0.41834304,-0.39398792,-0.8295533,1.0947467,0.3582543,-0.64097524,-0.60792184,0.05031954,0.8873719,0.013935272,0.34647593,0.2309177,0.26616612,-0.74193734,-0.33114365,0.24196094,0.1833615,-0.27717766,-0.5994404,-0.705186
2024-12-02,-0.957095,-0.79749733,0.2017993,0.35916984,0.33197412,-0.43593717,-0.39735386,-0.73615617,0.4493063,0.57642007,-0.37615046,0.21317336,-0.31566477,-0.424035,-0.82332844,1.1777791,0.39767373,-0.6437452,-0.6864877,0.10824919,0.9798014,0.1519903,0.31166342,0.3092032,0.29264385,-0.6369242,-0.38718873,0.19434644,0.29834238,-0.41733372,-0.7562145,-0.7184944
2024-12-03,-0.90090245,-0.8349334,0.22243644,0.44488645,0.33512503,-0.49441004,-0.36374015,-0.7687286,0.41329002,0.5386039,-0.32036984,0.28340888,-0.31759351,-0.42995888,-0.762483,1.1343615,0.40410578,-0.63865596,-0.7593827,0.10190733,1.0286986,0.17072758,0.27751932,0.363284,0.28551203,-0.67622405,-0.3549496,0.15121087,0.3263313,-0.3295383,-0.6912635,-0.67204094
2024-12-04,-0.8198286,-0.83425885,0.14298126,0.53289807,0.30758467,-0.55349684,-0.2835929,-0.8243503,0.35034573,0.5730783,-0.36763027,0.27154595,-0.31401962,-0.36820987,-0.6843642,1.1769478,0.34866726,-0.6714262,-0.80826855,0.07954899,1.0782051,0.20823093,0.19567925,0.40810257,0.26919475,-0.6909824,-0.38638017,0.12368944,0.29163924,-0.25365025,-0.58799535,-0.58192945
2024-12-05,-0.86723524,-0.8855196,0.26763633,0.50482184,0.34681445,-0.48300642,-0.34902644,-0.8329192,0.3408894,0.5154351,-0.3620312,0.27034807,-0.23458117,-0.38327524,-0.65647525,1.1853702,0.4304381,-0.6563681,-0.90126467,0.09384725,1.0999427,0.24474221,0.188687,0.39467973,0.2846106,-0.67426956,-0.3940411,0.124742225,0.32372722,-0.31053984,-0.6278832,-0.64755476
2024-12-06,-0.76728976,-0.84327567,0.21818657,0.50182134,0.37087113,-0.41143268,-0.26144794,-0.7765138,0.2915995,0.44295844,-0.40330464,0.16927347,-0.19631761,-0.2780582,-0.7105204,1.2197493,0.36476725,-0.7697374,-1.0078466,0.04761146,1.0859879,0.21531403,0.17231885,0.38487685,0.27875414,-0.68471587,-0.38381666,0.09034117,0.3201065,-0.30367482,-0.5825928,-0.5609371
2024-12-09,-0.8210414,-0.9314616,0.45213068,0.4561044,0.3763973,-0.40714437,-0.37502664,-0.80022585,0.07329448,0.39273125,-0.42980447,0.2772296,-0.11597261,-0.2814734,-0.5683855,1.2882465,0.27687895,-0.74447453,-1.092542,0.099260546,1.059431,0.40707615,0.17929754,0.30811834,0.28203946,-0.7060779,-0.37833717,0.07144491,0.105057225,-0.37419042,-0.3999512,-0.71728253
2024-12-10,-0.7055822,-0.99601346,0.5517541,0.5532405,0.41773567,-0.27234724,-0.3015685,-0.84262407,0.19672671,0.3349006,-0.3890399,0.37124473,-0.20762148,-0.317464,-0.6036701,0.99728024,0.246171,-0.8524837,-1.133473,0.06268699,1.1184602,0.24503031,0.23107028,0.38858896,0.32543325,-0.92742866,-0.16685048,0.096413076,0.12648794,-0.24886703,-0.46860525,-0.719367
2024-12-11,-0.69570225,-0.82170874,0.3233987,0.54341733,0.41347364,-0.28607136,-0.26039803,-0.7592656,0.22081006,0.4334345,-0.46329877,0.3413908,-0.19589227,-0.27920583,-0.7215954,1.0890296,0.08776334,-0.92385066,-0.96579885,0.010456737,1.0040348,0.16242212,0.22494414,0.46302253,0.29309496,-0.7774965,-0.17305712,0.015077099,0.14976801,-0.24118733,-0.5352974,-0.49808952
2024-12-12,-0.6489841,-1.0055257,0.49271885,0.50474834,0.38147724,-0.27854252,-0.25251046,-0.8235883,0.25225,0.4154943,-0.44369426,0.39883882,-0.17521119,-0.35112724,-0.5709476,1.0176858,0.31152964,-0.77064013,-1.0473753,0.009954482,0.9963647,0.21661884,0.24663243,0.3602491,0.26374057,-0.90540576,-0.16600204,0.07112736,0.042080898,-0.18677428,-0.4010663,-0.7213417
2024-12-13,-0.57172143,-1.0107205,0.5289959,0.50217026,0.4470009,-0.3345613,-0.2642126,-0.8835016,0.22429341,0.3928979,-0.298499,0.38462412,-0.29516348,-0.32904977,-0.6717367,0.96228886,0.24834466,-0.925298,-1.0289584,0.010118596,1.1000618,0.15385318,0.3288804,0.37684,0.3145533,-0.96747977,-0.17247054,0.10106388,0.17369774,-0.19307925,-0.36937663,-0.62984693
2024-12-16,-0.72895557,-0.99385256,0.5981131,0.34615105,0.37291667,-0.36207032,-0.39497578,-0.7976258,0.24164623,0.44789445,-0.27852175,0.46321797,-0.24566865,-0.36249223,-0.6616535,1.1738036,0.017865747,-0.9133794,-0.7606652,0.07760859,0.94518197,0.19113651,0.3685105,0.31349707,0.342632,-0.82309425,-0.20281827,0.22962007,0.06509959,-0.42078212,-0.36338148,-0.6918217
2024-12-17,-0.6968891,-1.0475965,0.75349027,0.25142705,0.5415599,-0.44489217,-0.5264695,-0.8903339,0.26665887,0.4826694,-0.28659415,0.7561302,-0.31656462,-0.5254904,-0.49483323,0.9736147,0.11982766,-0.90057725,-0.7518617,0.11536794,0.9636141,0.25463414,0.4331602,0.24147092,0.35139287,-0.8919361,-0.1517563,0.2600736,0.035476543,-0.36914316,-0.3314872,-0.7240894
2024-12-18,-0.5617484,-0.7588569,0.4472189,0.06085071,0.7502784,-0.7962536,-0.47697306,-0.8306633,0.16229436,0.5108704,-0.32384002,0.53747034,-0.42799,-0.3737863,-0.44012824,1.1795975,0.34355956,-0.7982527,-0.73331296,0.13035807,0.9252114,0.4705753,0.5610657,0.06437032,0.23137632,-0.61790586,-0.49991038,0.1459063,0.065713,-0.41871342,0.007459238,-0.51280046
2024-12-19,-0.4669863,-0.65102226,0.6120119,0.04887262,0.9512624,-0.5956271,-0.60590667,-0.80739546,0.24217078,0.5765624,-0.38376182,0.75095725,-0.47984862,-0.5971434,-0.55678356,0.7757114,0.29818124,-1.02247,-0.7862972,0.07244914,1.018703,0.26550627,0.741505,0.09655367,0.28837642,-0.6414072,-0.27546155,0.06600761,0.26022485,-0.35035178,-0.2951715,-0.34099662
2024-12-20,-0.71482015,-0.47579807,0.33257633,0.043777168,0.8935373,-0.532469,-0.59107554,-0.6970343,0.2806152,0.6558752,-0.49077043,0.79541945,-0.3731541,-0.58353114,-0.89750826,0.82460594,0.13633126,-1.1355382,-0.5523746,-0.087099314,0.8840579,0.09342021,0.5904872,0.39339697,0.33011243,-0.4975246,-0.14024477,-0.12011199,0.32294273,-0.31819943,-0.66356754,-0.17376411
2024-12-23,-0.44961002,-0.6787735,0.15337993,0.21431783,0.68840843,-0.5929995,-0.15690032,-0.6429796,0.5083342,0.69168067,-0.33116686,0.8326884,-0.53989947,-0.57393664,-0.77262443,0.68456435,0.15148534,-1.0135325,-0.5862459,-0.061509192,0.95311916,0.07998291,0.5298178,0.31417978,0.3376579,-0.8878686,-0.06845922,-0.012168622,0.22775105,-0.10277806,-0.40655193,-0.1410595
2024-12-24,-0.5090474,-0.717506,-0.12456097,0.21153972,0.4702919,-0.4013061,0.026464354,-0.506353,0.6938503,0.7066028,-0.33899054,0.6006666,-0.40550727,-0.52271205,-0.8900977,0.8420211,0.16555968,-0.8634593,-0.47983488,-0.08720392,0.7804512,-0.12635033,0.36042154,0.3226521,0.32349998,-0.84400976,-0.0671566,-0.0050172973,0.15932874,-0.010333642,-0.57260823,-0.23642364
2024-12-26,-0.88298845,-0.60052526,0.07023144,-0.08286265,0.2060435,-0.31542003,-0.31170318,-0.49185216,0.6890998,0.5997561,-0.16614395,0.31201068,-0.3280946,-0.5254558,-0.95540816,1.282823,0.17963463,-0.70520705,-0.22583327,-0.031201944,0.54244065,-0.01870992,0.5658855,0.21526273,0.32877114,-0.5615828,-0.28760105,0.17989886,0.14086382,-0.4847369,-0.66567653,-0.70148206
2024-12-27,-0.9225787,-0.5561003,-0.00082512945,-0.122057065,0.1519329,-0.30198288,-0.22892293,-0.47526497,0.77253807,0.5994676,-0.30419925,0.2825296,-0.40565178,-0.459703,-1.0768415,1.2931972,0.27763894,-0.62280977,-0.21349421,0.0053119212,0.5481485,0.018022016,0.513889,0.18292765,0.33925277,-0.5923707,-0.35456583,0.23233277,0.012284914,-0.5580209,-0.61715555,-0.80244267
2024-12-30,-0.8116681,-0.64391613,0.20050378,-0.1739636,0.20694605,-0.37397188,-0.17900506,-0.514193,0.7595524,0.56520474,-0.412058,0.32636043,-0.52939117,-0.465899,-0.96786416,1.1192389,0.363348,-0.61944336,-0.27451363,0.041942902,0.6264056,0.17099334,0.644579,0.035419315,0.37566593,-0.76908946,-0.34058315,0.3322526,-0.13970123,-0.6428499,-0.38917682,-0.9194621
2024-12-31,-0.60102004,-0.7300102,0.4288837,-0.11105789,0.37562945,-0.32198697,-0.1773416,-0.60596323,0.7248906,0.49973458,-0.38356227,0.39840627,-0.6097864,-0.5331135,-0.87095904,0.7584938,0.34525603,-0.83233035,-0.43453684,-0.011789076,0.8216722,0.17980073,0.7052883,-0.019394003,0.39223766,-0.9966565,-0.15510009,0.3485912,-0.026995568,-0.5818896,-0.4069932,-0.8424828
2025-01-02,-0.4983485,-0.7628256,0.58314794,0.084460065,0.63530046,-0.52463937,-0.3690901,-0.8645627,0.28235912,0.5095672,-0.4397804,0.3615666,-0.5658438,-0.46312064,-0.6898796,0.8388245,0.26597148,-1.0488204,-0.6446459,0.03476403,1.0379281,0.31541497,0.6259471,0.07399468,0.3473697,-0.85988295,-0.27941772,0.18472372,0.07299964,-0.47568035,-0.17361882,-0.69826937
2025-01-03,-0.47681805,-0.7146313,0.33449417,0.21970278,0.6970353,-0.42710954,-0.17392589,-0.7714636,0.3703573,0.63587445,-0.6639673,0.31282592,-0.4781095,-0.3831239,-0.6331822,0.8042625,0.114833325,-1.117037,-0.61697304,0.017285164,1.0923268,0.24481724,0.43866962,0.19903238,0.3845016,-0.86656296,-0.24009061,0.090210676,0.08123911,-0.33051103,-0.33279437,-0.4365634
2025-01-06,-0.7676685,-0.8220166,0.48647216,0.08501327,0.49050638,-0.335988,-0.31898478,-0.7471607,0.38539258,0.57366514,-0.5178227,0.0910369,-0.4220669,-0.36571142,-0.70006114,1.0509822,0.12200872,-0.9964702,-0.44842407,0.112245455,1.1023898,0.35943988,0.494493,0.1398504,0.55303234,-0.8423003,-0.3626598,0.19814491,0.017048083,-0.62532413,-0.4557251,-0.7142712
2025-01-07,-0.7213369,-0.71832186,0.39014345,-0.14255843,0.38248983,-0.4932593,-0.34877634,-0.7008414,0.36979586,0.5896589,-0.50681406,0.20690909,-0.41545153,-0.50072753,-0.71302193,1.20608,0.38736904,-0.77742153,-0.4237444,0.0684969,0.77684736,0.43491957,0.5935587,0.02051948,0.43967023,-0.7091445,-0.4628952,0.17166969,-0.09071105,-0.5840944,-0.3111911,-0.85223114
2025-01-08,-0.6866519,-0.76655877,0.57125527,-0.25912902,0.4993089,-0.22747901,-0.44167474,-0.56705534,0.58526313,0.5435889,-0.28137755,0.20438072,-0.57642794,-0.47187358,-0.88133115,1.0046186,0.303904,-0.9030009,-0.40149567,0.1409367,0.85250175,0.24053669,0.8866583,-0.11890096,0.5142426,-0.78833145,-0.39081722,0.38866037,0.08971164,-0.867332,-0.45552483,-0.83901083
2025-01-10,-0.6136552,-0.6271648,0.48034135,-0.24418546,0.4692147,-0.3876508,-0.41601035,-0.5729364,0.37672886,0.5669557,-0.57544744,0.3427018,-0.32617626,-0.5226058,-0.7182797,1.225597,0.40151566,-0.7890327,-0.53940463,0.0017766058,0.6356744,0.41134405,0.7504251,-0.086588696,0.35133588,-0.6017389,-0.44398767,0.14937183,-0.11187732,-0.67431366,-0.28210008,-0.7158656
2025-01-13,-0.50128216,-0.652989,0.6382769,-0.13862072,0.6641038,-0.40445358,-0.48443943,-0.62908757,0.28333983,0.47667247,-0.39901885,0.34251815,-0.578753,-0.53587747,-0.77454203,0.89634645,0.231096,-1.1313337,-0.6548034,0.10230203,0.8809029,0.32130554,0.9225286,-0.12530854,0.42156124,-0.74800587,-0.35796213,0.27802923,0.17237805,-0.7246109,-0.26221833,-0.64010537
2025-01-14,-0.5325635,-0.66123825,0.6043453,-0.085711755,0.6317787,-0.42657042,-0.42869157,-0.6826647,0.35325652,0.48711583,-0.4354265,0.2937556,-0.5983312,-0.531463,-0.75472796,0.8140956,0.2610834,-1.0944796,-0.59237707,0.07846418,0.9244697,0.3009884,0.8541568,-0.07972029,0.4307927,-0.8112254,-0.3194348,0.29133767,0.14907245,-0.663033,-0.29260424,-0.69305015
2025-01-15,-0.66495764,-0.4236322,-0.15271394,-0.09531562,0.5297237,-0.2415647,-0.08254869,-0.44144425,0.66297394,0.7554382,-0.66976506,0.30473757,-0.5238251,-0.385959,-1.0447412,0.9494182,0.02418524,-1.0336112,-0.2328926,-0.04571355,0.68877685,-0.04783182,0.60042053,0.17876573,0.46152276,-0.67659974,-0.33240777,0.19186854,0.09888299,-0.50658333,-0.6967037,-0.3166318
2025-01-16,-1.0247056,-0.713832,0.24576959,-0.2253453,0.22024794,-0.2210656,-0.18204239,-0.37428534,0.8038419,0.5840981,-0.24313232,-0.013764523,-0.5469557,-0.42229658,-1.061276,1.2481011,0.3427646,-0.6778746,-0.15990078,0.111716054,0.7743983,0.19727546,0.83440334,-0.023923278,0.60578966,-0.77107775,-0.5518643,0.46935967,0.1203176,-0.92482114,-0.60206115,-0.8389437
2025-01-17,-0.9289924,-0.620315,-0.04718349,-0.1571812,0.28823602,-0.21513934,-0.18973859,-0.41204244,0.8437673,0.72913086,-0.39842403,-0.01568278,-0.5051778,-0.35026166,-1.1135683,1.3225278,0.19291992,-0.7361922,-0.10911901,0.11486526,0.6842006,-0.041566506,0.683566,0.0912762,0.5400128,-0.61528933,-0.5744922,0.41273925,0.101820156,-0.7974833,-0.7449893,-0.7189714
2025-01-21,-1.0250263,-0.59479386,-0.14313196,-0.02906672,0.25041512,-0.21151409,-0.20686583,-0.38415366,0.6999283,0.6739442,-0.314447,0.029176444,-0.39603087,-0.35505074,-1.1628362,1.4362811,0.20540845,-0.7481537,-0.24339983,0.054410826,0.66380495,-0.06715069,0.600763,0.25620145,0.5084471,-0.50156856,-0.59363574,0.25754932,0.24427424,-0.6714163,-0.84621495,-0.59346664
2025-01-22,-0.98004115,-0.75491506,-0.02688139,0.08630708,0.25315624,-0.30878547,-0.26170135,-0.40538564,0.55212593,0.64991546,-0.25821158,-0.0026523992,-0.27479333,-0.35065112,-0.97747546,1.5480239,0.2276114,-0.6984839,-0.43027052,0.06817775,0.71171266,0.029684441,0.5817665,0.21324496,0.46178,-0.4831744,-0.6573603,0.24553752,0.2587942,-0.61524177,-0.7012733,-0.60027444
2025-01-23,-0.9138295,-0.87622845,0.008224614,0.50802493,0.3311315,-0.61136097,-0.3358092,-0.61006504,0.27586216,0.589685,-0.22176015,0.17582291,-0.27184522,-0.3993618,-0.689011,1.2611935,0.28033462,-0.75472003,-0.6956898,0.053705156,0.8715716,0.17023264,0.35908276,0.3870486,0.4034601,-0.5785215,-0.48779374,0.08779033,0.39785868,-0.26633316,-0.64189476,-0.5093429
2025-01-24,-0.9414186,-0.8755634,0.10655767,0.41704005,0.31890246,-0.48095012,-0.33143622,-0.61840546,0.3471641,0.5407896,-0.25984782,0.16392902,-0.2065474,-0.41281086,-0.7195384,1.2569911,0.3573013,-0.7436055,-0.7053362,0.006166756,0.8529063,0.14269695,0.3501278,0.38732868,0.40049273,-0.59897816,-0.45595622,0.08351683,0.37030548,-0.30419326,-0.70350295,-0.59998095
2025-01-27,-0.96084964,-0.8240268,0.37023336,0.17741448,0.44213212,-0.70015144,-0.46476805,-0.6927663,0.14912984,0.58584857,-0.5360821,0.33158347,-0.26257896,-0.41939986,-0.432153,1.3414654,0.3112353,-0.7398247,-0.682255,0.14617404,0.89361614,0.5853926,0.42309844,0.11547884,0.41566816,-0.5969619,-0.5822168,0.187813,0.07423716,-0.5392304,-0.24307236,-0.76959753
2025-01-28,-0.62989044,-0.6947633,0.1957193,0.38200146,0.6101376,-0.57334703,-0.3030247,-0.7644507,0.24443483,0.60169697,-0.56633806,0.34944677,-0.40890902,-0.37309164,-0.6361952,0.95176685,0.07461845,-1.1669856,-0.7352648,-0.026385993,1.1643324,0.2456108,0.40403336,0.38547617,0.5172737,-0.701486,-0.31311285,-0.024247047,0.2786039,-0.33542445,-0.47755244,-0.2983385
2025-01-29,-0.76859546,-0.89473057,0.50451756,0.40367395,0.4148263,-0.46710896,-0.17256775,-0.7040009,0.29499802,0.39301062,-0.5230236,0.048068337,-0.31700373,-0.27864778,-0.6149034,1.1238742,0.1871943,-0.97991085,-0.87522364,0.01996046,1.2310784,0.35588726,0.41738334,0.2422929,0.5717679,-0.9147795,-0.3893884,0.19678621,0.076015666,-0.47127372,-0.30908686,-0.67559063
2025-01-30,-0.8642897,-0.63258064,0.34115008,0.4371397,0.35985667,-0.3859493,-0.3172054,-0.5375975,0.20496014,0.37062228,-0.48046535,0.03822477,-0.25482696,-0.4089774,-0.88648355,1.124415,-0.0570772,-1.07441,-0.73394287,-0.089487284,1.037562,0.24466456,0.4895953,0.36569816,0.62199384,-0.68152785,-0.21806438,-0.013832895,0.18022689,-0.4850442,-0.6663735,-0.42456356
2025-01-31,-0.8703473,-0.8142378,0.4936467,0.43034983,0.34506395,-0.6528573,-0.5215237,-0.63889694,-0.10589732,0.3385543,-0.46007395,0.12532978,-0.003089495,-0.4649146,-0.61643827,1.3152579,0.07819335,-0.9861419,-0.9218277,-0.10704765,0.97894096,0.46689633,0.35086647,0.3064366,0.48455286,-0.56339496,-0.29732493,-0.12452589,0.13097176,-0.32688636,-0.45952046,-0.56086326
2025-02-03,-0.81276846,-0.80301714,0.5324407,0.093703896,0.23904473,-0.9060024,-0.6454794,-0.6339435,0.089060046,0.4383414,-0.38460878,0.34154376,-0.15036112,-0.6804815,-0.46449313,1.3106384,0.10848704,-0.819665,-0.46238938,0.039152954,0.6487969,0.38774484,0.4889561,0.035485744,0.42315444,-0.49994794,-0.30748802,0.17699645,0.058433414,-0.42810994,-0.31398946,-0.92662096
2025-02-04,-0.449962,-0.73137134,0.47408703,0.5788638,0.31759986,-0.8331163,-0.31744263,-0.61992705,0.40479696,0.39409804,-0.43837392,0.5151002,-0.23213983,-0.7101259,-0.41800052,0.6916213,-0.17473252,-1.0368501,-0.5097599,-0.108073905,0.8826452,-0.027056731,0.5140794,0.31099242,0.44484487,-0.748664,0.110195965,0.16049767,0.27540904,-0.11565335,-0.62164295,-0.44829053
2025-02-05,-0.9219626,-0.5812352,0.30210388,0.31962666,0.38615775,-0.48800832,-0.50298357,-0.62096095,0.38326317,0.48086748,-0.34164816,0.29474777,-0.22582762,-0.59777516,-0.88225204,1.0104156,0.15076004,-0.85195434,-0.48284116,-0.04746209,0.81449723,0.028837651,0.47258192,0.42405373,0.41973525,-0.51166666,-0.14284578,0.018937219,0.38900474,-0.34920862,-0.9495829,-0.5646341
2025-02-06,-0.9589827,-0.6445361,0.43866852,0.34550092,0.36489245,-0.41034216,-0.5158933,-0.5864682,0.23771334,0.4361737,-0.35859677,0.11003577,-0.15661955,-0.49489138,-0.8576165,1.1835957,0.06128318,-0.86571133,-0.58568203,-0.012070954,0.85138535,0.17193502,0.5086261,0.31745958,0.44457355,-0.5093284,-0.2551978,0.0628895,0.2860001,-0.50465345,-0.79971564,-0.6325582
2025-02-07,-0.9512151,-0.6826382,0.46259215,0.16926551,0.22876869,-0.59723276,-0.59256464,-0.64042133,0.18395245,0.48754358,-0.5638765,0.25871935,-0.06721596,-0.66905487,-0.6786783,1.1937993,0.2986247,-0.67174774,-0.47244295,-0.06606379,0.659554,0.3704503,0.4481036,0.1813926,0.38000238,-0.46412143,-0.24570452,-0.018761123,-0.04678955,-0.39851683,-0.59135246,-0.8966111
2025-02-10,-0.7282494,-0.7463928,0.28020838,0.21966356,0.35477465,-0.48385167,-0.39468384,-0.6187064,0.5068092,0.62714255,-0.35772443,0.30343765,-0.31111735,-0.59875566,-0.68801874,0.94766307,0.20188218,-0.72765267,-0.32710811,0.027978987,0.70394146,0.04826937,0.53660274,0.20201887,0.42947996,-0.63605696,-0.19960707,0.1823664,0.21769097,-0.36216024,-0.69921464,-0.72688484
2025-02-11,-0.66143477,-0.96708125,0.49723276,0.23516437,0.3047341,-0.5938496,-0.41179985,-0.6920479,0.44618416,0.5363712,-0.17406026,0.30930638,-0.3556671,-0.6355747,-0.5672923,0.9172169,0.3063167,-0.6914609,-0.44620666,0.06709081,0.78036743,0.1351622,0.6097584,0.09407738,0.4644692,-0.7756563,-0.1904321,0.29628956,0.23409548,-0.37114686,-0.49988958,-0.87478244
2025-02-12,-0.7856806,-0.88001716,0.5566002,0.37936577,0.4760649,-0.66462636,-0.60934293,-0.8144923,0.2829321,0.55943495,-0.31728396,0.5300259,-0.26884025,-0.78130025,-0.5264153,0.75903606,0.35830712,-0.7219928,-0.54738486,0.015330505,0.87429714,0.2273061,0.4522006,0.3115673,0.4233729,-0.6595158,-0.048224013,0.0052809194,0.25256544,-0.15716149,-0.65989786,-0.754709
2025-02-13,-0.7295768,-0.67597926,0.18234551,0.47895455,0.53156406,-0.6958723,-0.47423482,-0.690713,0.22529745,0.67211294,-0.4236591,0.4711209,-0.23484322,-0.6544579,-0.7357714,0.98411477,0.11152294,-0.7819196,-0.531981,-0.04609306,0.8802274,0.082782045,0.3428814,0.4558394,0.3621701,-0.4964352,-0.10450283,-0.16165361,0.22834942,-0.079300135,-0.6815387,-0.34309477
2025-02-14,-0.7322344,-0.92687356,0.38021383,0.4354682,0.36260703,-0.49754924,-0.32737958,-0.6578058,0.37192893,0.5123396,-0.23263389,0.2036196,-0.18723685,-0.48725703,-0.6981589,1.1118916,0.31436032,-0.6544489,-0.68327606,-0.004618518,0.91755056,0.08431853,0.42761195,0.30967265,0.39769712,-0.6714754,-0.27502564,0.09970302,0.30102608,-0.25572535,-0.59058803,-0.639464
2025-02-18,-0.84380925,-1.0437326,0.6254773,0.52541757,0.36113963,-0.50347686,-0.45793706,-0.7035965,0.24821377,0.46816522,-0.26149216,0.12297091,-0.16535497,-0.47374934,-0.535149,1.1434089,0.09076748,-0.68049264,-0.6167413,0.095212415,1.0276603,0.26282406,0.41632915,0.27977633,0.52602905,-0.7287982,-0.24879754,0.11943959,0.11176203,-0.3812692,-0.5292967,-0.80021155
2025-02-19,-0.7194085,-1.0145458,0.546492,0.59286916,0.32611182,-0.48432088,-0.38789043,-0.6956693,0.27021015,0.43237075,-0.24885827,0.18828747,-0.11172232,-0.5028026,-0.54540384,1.083697,0.12414699,-0.6888086,-0.68871284,0.012367565,0.9695654,0.15266827,0.382794,0.34269786,0.4561138,-0.69987106,-0.162856,0.031473387,0.17058215,-0.23402618,-0.58024645,-0.6981833
2025-02-20,-1.0227079,-0.9527522,0.6007588,0.45735592,0.2782989,-0.4254964,-0.5089486,-0.6489609,0.33069536,0.41328204,-0.2705634,0.26836494,-0.13034813,-0.57249475,-0.65906584,1.0826908,0.13392073,-0.66703546,-0.4706374,0.0072672293,0.86541593,0.19949222,0.45518678,0.38490993,0.5289018,-0.6243158,-0.17238592,0.038601182,0.0771073,-0.33430415,-0.7309748,-0.84434307
2025-02-21,-0.8282347,-0.7562062,0.5999671,0.07053499,0.5606589,-0.66098803,-0.6327797,-0.67578936,0.06691886,0.51912004,-0.6235244,0.51030284,-0.163777,-0.5414954,-0.5341421,1.0806215,0.1618613,-0.8765124,-0.5121379,-0.035122395,0.82486933,0.46833515,0.53612655,0.06602365,0.30529302,-0.50633854,-0.32116657,0.045563444,0.006977915,-0.41947815,-0.37287608,-0.7319906
2025-02-24,-0.600837,-0.87147236,0.74398965,0.09326638,0.6983657,-0.61591,-0.54750824,-0.6681506,0.19691575,0.45294797,-0.46902016,0.5072416,-0.35986584,-0.5217288,-0.47875375,0.8509861,0.10555267,-1.0232117,-0.61099553,0.077788524,0.98538136,0.35402068,0.72932523,-0.055028096,0.37341845,-0.70062876,-0.2710607,0.23226541,0.13006502,-0.45982346,-0.26234454,-0.68287015
2025-02-25,-0.69191295,-0.74311316,0.6797666,-0.036479946,0.70389456,-0.56403875,-0.6240893,-0.61394686,0.23681846,0.47199956,-0.4750197,0.52736825,-0.3925435,-0.59608877,-0.6055867,0.8145677,0.0963211,-1.0197432,-0.47620615,0.045769595,0.88447255,0.29058698,0.7856295,-0.0540163,0.38852823,-0.637214,-0.24376425,0.21104594,0.1246533,-0.5070162,-0.40410185,-0.710768
2025-02-26,-0.5445705,-0.7811625,0.6566876,0.0066124126,0.7130628,-0.5702018,-0.5020105,-0.66211283,0.3260524,0.4799114,-0.42303368,0.48947233,-0.5173526,-0.5573398,-0.6244154,0.70862496,0.13944359,-1.029767,-0.5253248,0.07536219,0.9823698,0.2220113,0.8124973,-0.07909012,0.39019728,-0.7829617,-0.23103791,0.28322178,0.14382467,-0.4773011,-0.31226236,-0.69862986
2025-02-27,-0.603778,-0.68332034,0.4675097,-0.026203908,0.70689505,-0.73138225,-0.5193127,-0.6689337,0.20882684,0.59153116,-0.56349903,0.6286739,-0.41483745,-0.6369377,-0.49633253,0.7892896,0.28214237,-0.9056178,-0.5163895,-0.0032646805,0.80810523,0.35247457,0.72346485,-0.05754594,0.29199478,-0.6303719,-0.30750015,0.1334111,0.074428685,-0.3225857,-0.25021276,-0.66227376
2025-02-28,-0.8419224,-0.3536815,0.19165657,-0.29513645,0.7176744,-0.5458325,-0.6236089,-0.37797955,0.29824695,0.68979895,-0.50223,0.55895716,-0.3990749,-0.60836595,-0.96029896,0.9374639,-0.17178084,-1.0896866,-0.11094709,-0.04957536,0.6506803,0.06444888,0.8143865,0.05732882,0.40799826,-0.3790061,-0.22297648,0.11285041,0.1376625,-0.5550675,-0.6514512,-0.438376
2025-03-03,-0.67724955,-0.7418504,0.43773687,-0.31423128,0.89377385,-0.6698473,-0.58491045,-0.63831806,0.36445653,0.48395714,-0.28081962,0.66512793,-0.2518999,-0.38507318,-0.5190346,0.9567605,0.32384157,-0.83360225,-0.2940518,-0.05426672,0.5193421,0.16447553,0.7556213,0.062623456,0.27355424,-0.46112236,-0.3362564,0.21214937,0.039494812,-0.38959357,-0.14719146,-0.5564929
2025-03-04,-0.72286755,-0.6751871,0.5066173,-0.41711488,1.0146352,-0.5043634,-0.64333254,-0.5357676,0.43055266,0.4850511,-0.27399486,0.6719654,-0.26834595,-0.4464864,-0.6079084,0.7924892,0.2668007,-0.880455,-0.27589953,-0.032869004,0.5518528,0.08936015,0.8791078,0.018492922,0.32620615,-0.4353858,-0.25913697,0.25585228,0.091720544,-0.47772473,-0.2819907,-0.5135199
